"Setup Grp. From","Plant","Plant Name","Setup Grp. To","Duration","SKU_from","SKU_to","volume_SKU_to","volume_SKU_from","weighted_mean","weighted_dev","Syrup #Components","SetupMin","SetupMax"
"203276","0298","Karlsruhe","203029",180,"500MLALCNN12X1 MONSTER ENRGY PCFCPN EXPO","500MLALCNN12X1 MNSTR ENRGY JC MNG L EXPO",1181727.001,489918.999,7.04827657518162,11.4246215594618,12,180,480
"203276","0298","Karlsruhe","202625",180,"500MLALCNN12X1 MONSTER ENRGY PCFCPN EXPO","500MLALCNN12X1 MNSTR ENER ABSTLY ZE EXPO",573812,489918.999,7.04827657518162,11.4246215594618,12,180,480
"203276","0298","Karlsruhe","203225",180,"500MLALCNN12X1 MONSTER ENRGY PCFCPN EXPO","568MLALCNN12X1 MNSTR ENRGY JC MNG L EXPO",41689,489918.999,7.04827657518162,11.4246215594618,12,180,480
"203276","0298","Karlsruhe","203242",180,"500MLALCNN12X1 MONSTER ENRGY PCFCPN EXPO","330MLALCNN1X24 Fanta Kw Strby",100298,489918.999,7.04827657518162,11.4246215594618,12,180,480
"203276","0298","Karlsruhe","203150",480,"500MLALCNN12X1 MONSTER ENRGY PCFCPN EXPO","330MLALCNN1X24 FANTA MNG DRGNFRT",301053.001,489918.999,7.04827657518162,11.4246215594618,12,180,480
"203276","0298","Karlsruhe","203277",180,"500MLALCNN12X1 MONSTER ENRGY PCFCPN EXPO","500MLALCNN12X1 Mnstr Ener- KO EXPO",47752,489918.999,7.04827657518162,11.4246215594618,12,180,480
"203276","0298","Karlsruhe","203347",480,"500MLALCNN12X1 MONSTER ENRGY PCFCPN EXPO","330MLALCNN10X1 Coke EXPO",106944,489918.999,7.04827657518162,11.4246215594618,12,180,480
"203276","0298","Karlsruhe","203276",0,"500MLALCNN12X1 MONSTER ENRGY PCFCPN EXPO","500MLALCNN12X1 MONSTER ENRGY PCFCPN EXPO",489918.999,489918.999,7.04827657518162,11.4246215594618,12,180,480
"203276","0298","Karlsruhe","203285",180,"500MLALCNN12X1 MONSTER ENRGY PCFCPN EXPO","500MLALCNN12X1 MNSTR ENG THE DOC-KO EXPO",14078,489918.999,7.04827657518162,11.4246215594618,12,180,480
"203276","0298","Karlsruhe","202626",180,"500MLALCNN12X1 MONSTER ENRGY PCFCPN EXPO","500MLALCNN12X1 MNSTR ENG DUB BAL BL EXPO",432007.001,489918.999,7.04827657518162,11.4246215594618,12,180,480
"203276","0298","Karlsruhe","202598",180,"500MLALCNN12X1 MONSTER ENRGY PCFCPN EXPO","500MLALCNN1X24 Mnstr Ener- KO EXPO",1535973,489918.999,7.04827657518162,11.4246215594618,12,180,480
"203276","0298","Karlsruhe","203275",180,"500MLALCNN12X1 MONSTER ENRGY PCFCPN EXPO","500MLALCNN12X1 MNSTR ULTRA PRDISE-K EXPO",449423,489918.999,7.04827657518162,11.4246215594618,12,180,480
"203276","0298","Karlsruhe","203234",180,"500MLALCNN12X1 MONSTER ENRGY PCFCPN EXPO","330MLALCNN1X24 Fanta Lmn",180253,489918.999,7.04827657518162,11.4246215594618,12,180,480
"203276","0298","Karlsruhe","201551",480,"500MLALCNN12X1 MONSTER ENRGY PCFCPN EXPO","330MLALCNN10X1 Coke",1855168,489918.999,7.04827657518162,11.4246215594618,12,180,480
"203276","0298","Karlsruhe","203214",180,"500MLALCNN12X1 MONSTER ENRGY PCFCPN EXPO","568MLALCNN12X1 MNSTR ENG ZERO ULTRA EXPO",283344,489918.999,7.04827657518162,11.4246215594618,12,180,480
"203276","0298","Karlsruhe","203379",180,"500MLALCNN12X1 MONSTER ENRGY PCFCPN EXPO","500MLALCNN10X1 MONSTER ENRGY PCFCPN EXPO",239705,489918.999,7.04827657518162,11.4246215594618,12,180,480
"203276","0298","Karlsruhe","202624",180,"500MLALCNN12X1 MONSTER ENRGY PCFCPN EXPO","500MLALCNN12X1 MNSTR ASALT-KO EXPO",518577.999,489918.999,7.04827657518162,11.4246215594618,12,180,480
"203276","0298","Karlsruhe","203283",180,"500MLALCNN12X1 MONSTER ENRGY PCFCPN EXPO","500MLALCNN12X1 MNSTR ENRGY JC MNG L EXPO",15278,489918.999,7.04827657518162,11.4246215594618,12,180,480
"203276","0298","Karlsruhe","203279",180,"500MLALCNN12X1 MONSTER ENRGY PCFCPN EXPO","500MLALCNN12X1 MNSTR ENG ZERO ULTRA EXPO",48860.999,489918.999,7.04827657518162,11.4246215594618,12,180,480
"203276","0298","Karlsruhe","203378",180,"500MLALCNN12X1 MONSTER ENRGY PCFCPN EXPO","500MLALCNN10X1 MONSTER ENRGY PCFCPN EXPO",156487,489918.999,7.04827657518162,11.4246215594618,12,180,480
"203276","0298","Karlsruhe","202663",180,"500MLALCNN12X1 MONSTER ENRGY PCFCPN EXPO","500MLALCNN12X1 MNSTR ENG THE DOC-KO EXPO",638770.998,489918.999,7.04827657518162,11.4246215594618,12,180,480
"203276","0298","Karlsruhe","203235",180,"500MLALCNN12X1 MONSTER ENRGY PCFCPN EXPO","330MLALCNN1X24 Fanta Exotic Frt Pnch",304913,489918.999,7.04827657518162,11.4246215594618,12,180,480
"203276","0298","Karlsruhe","202646",180,"500MLALCNN12X1 MONSTER ENRGY PCFCPN EXPO","500MLALCNN12X1 MNSTR ENG ZERO ULTRA EXPO",610385,489918.999,7.04827657518162,11.4246215594618,12,180,480
"203276","0298","Karlsruhe","200251",480,"500MLALCNN12X1 MONSTER ENRGY PCFCPN EXPO","330MLALCNN1X24 Coke USC",251001.999,489918.999,7.04827657518162,11.4246215594618,12,180,480
"203276","0298","Karlsruhe","203413",180,"500MLALCNN12X1 MONSTER ENRGY PCFCPN EXPO","500MLALCNN12X1 MNSTRJCDMNRCH-KO EXPO",300063,489918.999,7.04827657518162,11.4246215594618,12,180,480
"203276","0298","Karlsruhe","203482",480,"500MLALCNN12X1 MONSTER ENRGY PCFCPN EXPO","330MLALCNN1X24 Fanta Kw Strby",80464,489918.999,7.04827657518162,11.4246215594618,12,180,480
"203276","0298","Karlsruhe","202949",180,"500MLALCNN12X1 MONSTER ENRGY PCFCPN EXPO","500MLALCNN12X1 MNSTR ENG ULTRA VIOL EXPO",166486,489918.999,7.04827657518162,11.4246215594618,12,180,480
"203276","0298","Karlsruhe","200373",480,"500MLALCNN12X1 MONSTER ENRGY PCFCPN EXPO","330MLALCNN10X48 Coke",36356.001,489918.999,7.04827657518162,11.4246215594618,12,180,480
"203276","0298","Karlsruhe","202615",180,"500MLALCNN12X1 MONSTER ENRGY PCFCPN EXPO","500MLALCNN12X1 Mnstr Ener- KO EXPO",564638.999,489918.999,7.04827657518162,11.4246215594618,12,180,480
"203276","0298","Karlsruhe","202619",180,"500MLALCNN12X1 MONSTER ENRGY PCFCPN EXPO","500MLALCNN1X24 MNSTR ENG ZERO ULTRA EXPO",516060.998,489918.999,7.04827657518162,11.4246215594618,12,180,480
"203276","0298","Karlsruhe","203346",480,"500MLALCNN12X1 MONSTER ENRGY PCFCPN EXPO","330MLALCNN1X24 FANTALMNELDRFLWR",99732.001,489918.999,7.04827657518162,11.4246215594618,12,180,480
"203276","0298","Karlsruhe","203396",180,"500MLALCNN12X1 MONSTER ENRGY PCFCPN EXPO","500MLALCNN12X1 MNSTRENRGYULTRFSTA-K EXPO",306298.999,489918.999,7.04827657518162,11.4246215594618,12,180,480
"203276","0298","Karlsruhe","202765",180,"500MLALCNN12X1 MONSTER ENRGY PCFCPN EXPO","500MLALCNN12X1 MNSTR ENG ULTRA CITR EXPO",78579.001,489918.999,7.04827657518162,11.4246215594618,12,180,480
"203276","0298","Karlsruhe","203064",480,"500MLALCNN12X1 MONSTER ENRGY PCFCPN EXPO","330MLALCNN1X24 Fanta Exotic",1391980.001,489918.999,7.04827657518162,11.4246215594618,12,180,480
"203277","0298","Karlsruhe","203029",180,"500MLALCNN12X1 Mnstr Ener- KO EXPO","500MLALCNN12X1 MNSTR ENRGY JC MNG L EXPO",1181727.001,47752,6.23708137409339,11.309131848098,13,60,480
"203277","0298","Karlsruhe","202765",120,"500MLALCNN12X1 Mnstr Ener- KO EXPO","500MLALCNN12X1 MNSTR ENG ULTRA CITR EXPO",78579.001,47752,6.23708137409339,11.309131848098,13,60,480
"203277","0298","Karlsruhe","203378",180,"500MLALCNN12X1 Mnstr Ener- KO EXPO","500MLALCNN10X1 MONSTER ENRGY PCFCPN EXPO",156487,47752,6.23708137409339,11.309131848098,13,60,480
"203277","0298","Karlsruhe","203482",480,"500MLALCNN12X1 Mnstr Ener- KO EXPO","330MLALCNN1X24 Fanta Kw Strby",80464,47752,6.23708137409339,11.309131848098,13,60,480
"203277","0298","Karlsruhe","203277",0,"500MLALCNN12X1 Mnstr Ener- KO EXPO","500MLALCNN12X1 Mnstr Ener- KO EXPO",47752,47752,6.23708137409339,11.309131848098,13,60,480
"203277","0298","Karlsruhe","203347",480,"500MLALCNN12X1 Mnstr Ener- KO EXPO","330MLALCNN10X1 Coke EXPO",106944,47752,6.23708137409339,11.309131848098,13,60,480
"203277","0298","Karlsruhe","203379",60,"500MLALCNN12X1 Mnstr Ener- KO EXPO","500MLALCNN10X1 MONSTER ENRGY PCFCPN EXPO",239705,47752,6.23708137409339,11.309131848098,13,60,480
"203277","0298","Karlsruhe","202626",180,"500MLALCNN12X1 Mnstr Ener- KO EXPO","500MLALCNN12X1 MNSTR ENG DUB BAL BL EXPO",432007.001,47752,6.23708137409339,11.309131848098,13,60,480
"203277","0298","Karlsruhe","201551",480,"500MLALCNN12X1 Mnstr Ener- KO EXPO","330MLALCNN10X1 Coke",1855168,47752,6.23708137409339,11.309131848098,13,60,480
"203277","0298","Karlsruhe","202624",120,"500MLALCNN12X1 Mnstr Ener- KO EXPO","500MLALCNN12X1 MNSTR ASALT-KO EXPO",518577.999,47752,6.23708137409339,11.309131848098,13,60,480
"203277","0298","Karlsruhe","202598",60,"500MLALCNN12X1 Mnstr Ener- KO EXPO","500MLALCNN1X24 Mnstr Ener- KO EXPO",1535973,47752,6.23708137409339,11.309131848098,13,60,480
"203277","0298","Karlsruhe","203276",180,"500MLALCNN12X1 Mnstr Ener- KO EXPO","500MLALCNN12X1 MONSTER ENRGY PCFCPN EXPO",489918.999,47752,6.23708137409339,11.309131848098,13,60,480
"203277","0298","Karlsruhe","202663",180,"500MLALCNN12X1 Mnstr Ener- KO EXPO","500MLALCNN12X1 MNSTR ENG THE DOC-KO EXPO",638770.998,47752,6.23708137409339,11.309131848098,13,60,480
"203277","0298","Karlsruhe","202619",120,"500MLALCNN12X1 Mnstr Ener- KO EXPO","500MLALCNN1X24 MNSTR ENG ZERO ULTRA EXPO",516060.998,47752,6.23708137409339,11.309131848098,13,60,480
"203277","0298","Karlsruhe","203283",180,"500MLALCNN12X1 Mnstr Ener- KO EXPO","500MLALCNN12X1 MNSTR ENRGY JC MNG L EXPO",15278,47752,6.23708137409339,11.309131848098,13,60,480
"203277","0298","Karlsruhe","203235",180,"500MLALCNN12X1 Mnstr Ener- KO EXPO","330MLALCNN1X24 Fanta Exotic Frt Pnch",304913,47752,6.23708137409339,11.309131848098,13,60,480
"203277","0298","Karlsruhe","203242",180,"500MLALCNN12X1 Mnstr Ener- KO EXPO","330MLALCNN1X24 Fanta Kw Strby",100298,47752,6.23708137409339,11.309131848098,13,60,480
"203277","0298","Karlsruhe","203275",120,"500MLALCNN12X1 Mnstr Ener- KO EXPO","500MLALCNN12X1 MNSTR ULTRA PRDISE-K EXPO",449423,47752,6.23708137409339,11.309131848098,13,60,480
"203277","0298","Karlsruhe","203396",180,"500MLALCNN12X1 Mnstr Ener- KO EXPO","500MLALCNN12X1 MNSTRENRGYULTRFSTA-K EXPO",306298.999,47752,6.23708137409339,11.309131848098,13,60,480
"203277","0298","Karlsruhe","200373",480,"500MLALCNN12X1 Mnstr Ener- KO EXPO","330MLALCNN10X48 Coke",36356.001,47752,6.23708137409339,11.309131848098,13,60,480
"203277","0298","Karlsruhe","202957",180,"500MLALCNN12X1 Mnstr Ener- KO EXPO","500MLALCNN12X1 MNSTR ENGPIPELINE PN EXPO",677047.001,47752,6.23708137409339,11.309131848098,13,60,480
"203277","0298","Karlsruhe","203064",480,"500MLALCNN12X1 Mnstr Ener- KO EXPO","330MLALCNN1X24 Fanta Exotic",1391980.001,47752,6.23708137409339,11.309131848098,13,60,480
"203277","0298","Karlsruhe","203225",180,"500MLALCNN12X1 Mnstr Ener- KO EXPO","568MLALCNN12X1 MNSTR ENRGY JC MNG L EXPO",41689,47752,6.23708137409339,11.309131848098,13,60,480
"203277","0298","Karlsruhe","203214",120,"500MLALCNN12X1 Mnstr Ener- KO EXPO","568MLALCNN12X1 MNSTR ENG ZERO ULTRA EXPO",283344,47752,6.23708137409339,11.309131848098,13,60,480
"203277","0298","Karlsruhe","202625",120,"500MLALCNN12X1 Mnstr Ener- KO EXPO","500MLALCNN12X1 MNSTR ENER ABSTLY ZE EXPO",573812,47752,6.23708137409339,11.309131848098,13,60,480
"203277","0298","Karlsruhe","203150",480,"500MLALCNN12X1 Mnstr Ener- KO EXPO","330MLALCNN1X24 FANTA MNG DRGNFRT",301053.001,47752,6.23708137409339,11.309131848098,13,60,480
"203277","0298","Karlsruhe","203279",120,"500MLALCNN12X1 Mnstr Ener- KO EXPO","500MLALCNN12X1 MNSTR ENG ZERO ULTRA EXPO",48860.999,47752,6.23708137409339,11.309131848098,13,60,480
"203277","0298","Karlsruhe","203346",480,"500MLALCNN12X1 Mnstr Ener- KO EXPO","330MLALCNN1X24 FANTALMNELDRFLWR",99732.001,47752,6.23708137409339,11.309131848098,13,60,480
"203277","0298","Karlsruhe","202949",120,"500MLALCNN12X1 Mnstr Ener- KO EXPO","500MLALCNN12X1 MNSTR ENG ULTRA VIOL EXPO",166486,47752,6.23708137409339,11.309131848098,13,60,480
"203277","0298","Karlsruhe","202615",60,"500MLALCNN12X1 Mnstr Ener- KO EXPO","500MLALCNN12X1 Mnstr Ener- KO EXPO",564638.999,47752,6.23708137409339,11.309131848098,13,60,480
"203277","0298","Karlsruhe","203285",180,"500MLALCNN12X1 Mnstr Ener- KO EXPO","500MLALCNN12X1 MNSTR ENG THE DOC-KO EXPO",14078,47752,6.23708137409339,11.309131848098,13,60,480
"203277","0298","Karlsruhe","203413",180,"500MLALCNN12X1 Mnstr Ener- KO EXPO","500MLALCNN12X1 MNSTRJCDMNRCH-KO EXPO",300063,47752,6.23708137409339,11.309131848098,13,60,480
"203277","0298","Karlsruhe","202646",120,"500MLALCNN12X1 Mnstr Ener- KO EXPO","500MLALCNN12X1 MNSTR ENG ZERO ULTRA EXPO",610385,47752,6.23708137409339,11.309131848098,13,60,480
"203277","0298","Karlsruhe","203171",120,"500MLALCNN12X1 Mnstr Ener- KO EXPO","568MLALCNN12X1 Mnstr Ener- KO EXPO",981984.25,47752,6.23708137409339,11.309131848098,13,60,480
"203277","0298","Karlsruhe","200251",480,"500MLALCNN12X1 Mnstr Ener- KO EXPO","330MLALCNN1X24 Coke USC",251001.999,47752,6.23708137409339,11.309131848098,13,60,480
"203277","0298","Karlsruhe","203234",180,"500MLALCNN12X1 Mnstr Ener- KO EXPO","330MLALCNN1X24 Fanta Lmn",180253,47752,6.23708137409339,11.309131848098,13,60,480
"203279","0298","Karlsruhe","202765",120,"500MLALCNN12X1 MNSTR ENG ZERO ULTRA EXPO","500MLALCNN12X1 MNSTR ENG ULTRA CITR EXPO",78579.001,48860.999,6.36672170144011,11.352614897132,12,60,480
"203279","0298","Karlsruhe","203064",480,"500MLALCNN12X1 MNSTR ENG ZERO ULTRA EXPO","330MLALCNN1X24 Fanta Exotic",1391980.001,48860.999,6.36672170144011,11.352614897132,12,60,480
"203279","0298","Karlsruhe","200251",480,"500MLALCNN12X1 MNSTR ENG ZERO ULTRA EXPO","330MLALCNN1X24 Coke USC",251001.999,48860.999,6.36672170144011,11.352614897132,12,60,480
"203279","0298","Karlsruhe","202598",120,"500MLALCNN12X1 MNSTR ENG ZERO ULTRA EXPO","500MLALCNN1X24 Mnstr Ener- KO EXPO",1535973,48860.999,6.36672170144011,11.352614897132,12,60,480
"203279","0298","Karlsruhe","203277",120,"500MLALCNN12X1 MNSTR ENG ZERO ULTRA EXPO","500MLALCNN12X1 Mnstr Ener- KO EXPO",47752,48860.999,6.36672170144011,11.352614897132,12,60,480
"203279","0298","Karlsruhe","203242",180,"500MLALCNN12X1 MNSTR ENG ZERO ULTRA EXPO","330MLALCNN1X24 Fanta Kw Strby",100298,48860.999,6.36672170144011,11.352614897132,12,60,480
"203279","0298","Karlsruhe","203347",480,"500MLALCNN12X1 MNSTR ENG ZERO ULTRA EXPO","330MLALCNN10X1 Coke EXPO",106944,48860.999,6.36672170144011,11.352614897132,12,60,480
"203279","0298","Karlsruhe","203285",180,"500MLALCNN12X1 MNSTR ENG ZERO ULTRA EXPO","500MLALCNN12X1 MNSTR ENG THE DOC-KO EXPO",14078,48860.999,6.36672170144011,11.352614897132,12,60,480
"203279","0298","Karlsruhe","203235",180,"500MLALCNN12X1 MNSTR ENG ZERO ULTRA EXPO","330MLALCNN1X24 Fanta Exotic Frt Pnch",304913,48860.999,6.36672170144011,11.352614897132,12,60,480
"203279","0298","Karlsruhe","203234",180,"500MLALCNN12X1 MNSTR ENG ZERO ULTRA EXPO","330MLALCNN1X24 Fanta Lmn",180253,48860.999,6.36672170144011,11.352614897132,12,60,480
"203279","0298","Karlsruhe","202663",180,"500MLALCNN12X1 MNSTR ENG ZERO ULTRA EXPO","500MLALCNN12X1 MNSTR ENG THE DOC-KO EXPO",638770.998,48860.999,6.36672170144011,11.352614897132,12,60,480
"203279","0298","Karlsruhe","202615",120,"500MLALCNN12X1 MNSTR ENG ZERO ULTRA EXPO","500MLALCNN12X1 Mnstr Ener- KO EXPO",564638.999,48860.999,6.36672170144011,11.352614897132,12,60,480
"203279","0298","Karlsruhe","202619",60,"500MLALCNN12X1 MNSTR ENG ZERO ULTRA EXPO","500MLALCNN1X24 MNSTR ENG ZERO ULTRA EXPO",516060.998,48860.999,6.36672170144011,11.352614897132,12,60,480
"203279","0298","Karlsruhe","203029",180,"500MLALCNN12X1 MNSTR ENG ZERO ULTRA EXPO","500MLALCNN12X1 MNSTR ENRGY JC MNG L EXPO",1181727.001,48860.999,6.36672170144011,11.352614897132,12,60,480
"203279","0298","Karlsruhe","203378",180,"500MLALCNN12X1 MNSTR ENG ZERO ULTRA EXPO","500MLALCNN10X1 MONSTER ENRGY PCFCPN EXPO",156487,48860.999,6.36672170144011,11.352614897132,12,60,480
"203279","0298","Karlsruhe","203214",120,"500MLALCNN12X1 MNSTR ENG ZERO ULTRA EXPO","568MLALCNN12X1 MNSTR ENG ZERO ULTRA EXPO",283344,48860.999,6.36672170144011,11.352614897132,12,60,480
"203279","0298","Karlsruhe","203283",180,"500MLALCNN12X1 MNSTR ENG ZERO ULTRA EXPO","500MLALCNN12X1 MNSTR ENRGY JC MNG L EXPO",15278,48860.999,6.36672170144011,11.352614897132,12,60,480
"203279","0298","Karlsruhe","202624",120,"500MLALCNN12X1 MNSTR ENG ZERO ULTRA EXPO","500MLALCNN12X1 MNSTR ASALT-KO EXPO",518577.999,48860.999,6.36672170144011,11.352614897132,12,60,480
"203279","0298","Karlsruhe","203379",120,"500MLALCNN12X1 MNSTR ENG ZERO ULTRA EXPO","500MLALCNN10X1 MONSTER ENRGY PCFCPN EXPO",239705,48860.999,6.36672170144011,11.352614897132,12,60,480
"203279","0298","Karlsruhe","203225",180,"500MLALCNN12X1 MNSTR ENG ZERO ULTRA EXPO","568MLALCNN12X1 MNSTR ENRGY JC MNG L EXPO",41689,48860.999,6.36672170144011,11.352614897132,12,60,480
"203279","0298","Karlsruhe","203346",480,"500MLALCNN12X1 MNSTR ENG ZERO ULTRA EXPO","330MLALCNN1X24 FANTALMNELDRFLWR",99732.001,48860.999,6.36672170144011,11.352614897132,12,60,480
"203279","0298","Karlsruhe","202646",60,"500MLALCNN12X1 MNSTR ENG ZERO ULTRA EXPO","500MLALCNN12X1 MNSTR ENG ZERO ULTRA EXPO",610385,48860.999,6.36672170144011,11.352614897132,12,60,480
"203279","0298","Karlsruhe","203396",180,"500MLALCNN12X1 MNSTR ENG ZERO ULTRA EXPO","500MLALCNN12X1 MNSTRENRGYULTRFSTA-K EXPO",306298.999,48860.999,6.36672170144011,11.352614897132,12,60,480
"203279","0298","Karlsruhe","203150",480,"500MLALCNN12X1 MNSTR ENG ZERO ULTRA EXPO","330MLALCNN1X24 FANTA MNG DRGNFRT",301053.001,48860.999,6.36672170144011,11.352614897132,12,60,480
"203279","0298","Karlsruhe","203275",120,"500MLALCNN12X1 MNSTR ENG ZERO ULTRA EXPO","500MLALCNN12X1 MNSTR ULTRA PRDISE-K EXPO",449423,48860.999,6.36672170144011,11.352614897132,12,60,480
"203279","0298","Karlsruhe","203279",0,"500MLALCNN12X1 MNSTR ENG ZERO ULTRA EXPO","500MLALCNN12X1 MNSTR ENG ZERO ULTRA EXPO",48860.999,48860.999,6.36672170144011,11.352614897132,12,60,480
"203279","0298","Karlsruhe","202957",180,"500MLALCNN12X1 MNSTR ENG ZERO ULTRA EXPO","500MLALCNN12X1 MNSTR ENGPIPELINE PN EXPO",677047.001,48860.999,6.36672170144011,11.352614897132,12,60,480
"203279","0298","Karlsruhe","201551",480,"500MLALCNN12X1 MNSTR ENG ZERO ULTRA EXPO","330MLALCNN10X1 Coke",1855168,48860.999,6.36672170144011,11.352614897132,12,60,480
"203279","0298","Karlsruhe","203413",180,"500MLALCNN12X1 MNSTR ENG ZERO ULTRA EXPO","500MLALCNN12X1 MNSTRJCDMNRCH-KO EXPO",300063,48860.999,6.36672170144011,11.352614897132,12,60,480
"203279","0298","Karlsruhe","203482",480,"500MLALCNN12X1 MNSTR ENG ZERO ULTRA EXPO","330MLALCNN1X24 Fanta Kw Strby",80464,48860.999,6.36672170144011,11.352614897132,12,60,480
"203279","0298","Karlsruhe","203276",180,"500MLALCNN12X1 MNSTR ENG ZERO ULTRA EXPO","500MLALCNN12X1 MONSTER ENRGY PCFCPN EXPO",489918.999,48860.999,6.36672170144011,11.352614897132,12,60,480
"203279","0298","Karlsruhe","202626",180,"500MLALCNN12X1 MNSTR ENG ZERO ULTRA EXPO","500MLALCNN12X1 MNSTR ENG DUB BAL BL EXPO",432007.001,48860.999,6.36672170144011,11.352614897132,12,60,480
"203279","0298","Karlsruhe","200373",480,"500MLALCNN12X1 MNSTR ENG ZERO ULTRA EXPO","330MLALCNN10X48 Coke",36356.001,48860.999,6.36672170144011,11.352614897132,12,60,480
"203279","0298","Karlsruhe","203171",120,"500MLALCNN12X1 MNSTR ENG ZERO ULTRA EXPO","568MLALCNN12X1 Mnstr Ener- KO EXPO",981984.25,48860.999,6.36672170144011,11.352614897132,12,60,480
"203279","0298","Karlsruhe","202949",120,"500MLALCNN12X1 MNSTR ENG ZERO ULTRA EXPO","500MLALCNN12X1 MNSTR ENG ULTRA VIOL EXPO",166486,48860.999,6.36672170144011,11.352614897132,12,60,480
"203279","0298","Karlsruhe","202625",120,"500MLALCNN12X1 MNSTR ENG ZERO ULTRA EXPO","500MLALCNN12X1 MNSTR ENER ABSTLY ZE EXPO",573812,48860.999,6.36672170144011,11.352614897132,12,60,480
"203283","0298","Karlsruhe","203279",180,"500MLALCNN12X1 MNSTR ENRGY JC MNG L EXPO","500MLALCNN12X1 MNSTR ENG ZERO ULTRA EXPO",48860.999,15278,6.90980480641371,11.340298550737,12,60,480
"203283","0298","Karlsruhe","202615",180,"500MLALCNN12X1 MNSTR ENRGY JC MNG L EXPO","500MLALCNN12X1 Mnstr Ener- KO EXPO",564638.999,15278,6.90980480641371,11.340298550737,12,60,480
"203283","0298","Karlsruhe","200373",480,"500MLALCNN12X1 MNSTR ENRGY JC MNG L EXPO","330MLALCNN10X48 Coke",36356.001,15278,6.90980480641371,11.340298550737,12,60,480
"203283","0298","Karlsruhe","202619",180,"500MLALCNN12X1 MNSTR ENRGY JC MNG L EXPO","500MLALCNN1X24 MNSTR ENG ZERO ULTRA EXPO",516060.998,15278,6.90980480641371,11.340298550737,12,60,480
"203283","0298","Karlsruhe","202624",180,"500MLALCNN12X1 MNSTR ENRGY JC MNG L EXPO","500MLALCNN12X1 MNSTR ASALT-KO EXPO",518577.999,15278,6.90980480641371,11.340298550737,12,60,480
"203283","0298","Karlsruhe","202625",180,"500MLALCNN12X1 MNSTR ENRGY JC MNG L EXPO","500MLALCNN12X1 MNSTR ENER ABSTLY ZE EXPO",573812,15278,6.90980480641371,11.340298550737,12,60,480
"203283","0298","Karlsruhe","203277",180,"500MLALCNN12X1 MNSTR ENRGY JC MNG L EXPO","500MLALCNN12X1 Mnstr Ener- KO EXPO",47752,15278,6.90980480641371,11.340298550737,12,60,480
"203283","0298","Karlsruhe","203285",180,"500MLALCNN12X1 MNSTR ENRGY JC MNG L EXPO","500MLALCNN12X1 MNSTR ENG THE DOC-KO EXPO",14078,15278,6.90980480641371,11.340298550737,12,60,480
"203283","0298","Karlsruhe","203029",60,"500MLALCNN12X1 MNSTR ENRGY JC MNG L EXPO","500MLALCNN12X1 MNSTR ENRGY JC MNG L EXPO",1181727.001,15278,6.90980480641371,11.340298550737,12,60,480
"203283","0298","Karlsruhe","200251",480,"500MLALCNN12X1 MNSTR ENRGY JC MNG L EXPO","330MLALCNN1X24 Coke USC",251001.999,15278,6.90980480641371,11.340298550737,12,60,480
"203283","0298","Karlsruhe","203225",120,"500MLALCNN12X1 MNSTR ENRGY JC MNG L EXPO","568MLALCNN12X1 MNSTR ENRGY JC MNG L EXPO",41689,15278,6.90980480641371,11.340298550737,12,60,480
"203283","0298","Karlsruhe","203214",180,"500MLALCNN12X1 MNSTR ENRGY JC MNG L EXPO","568MLALCNN12X1 MNSTR ENG ZERO ULTRA EXPO",283344,15278,6.90980480641371,11.340298550737,12,60,480
"203283","0298","Karlsruhe","203283",0,"500MLALCNN12X1 MNSTR ENRGY JC MNG L EXPO","500MLALCNN12X1 MNSTR ENRGY JC MNG L EXPO",15278,15278,6.90980480641371,11.340298550737,12,60,480
"203283","0298","Karlsruhe","203275",180,"500MLALCNN12X1 MNSTR ENRGY JC MNG L EXPO","500MLALCNN12X1 MNSTR ULTRA PRDISE-K EXPO",449423,15278,6.90980480641371,11.340298550737,12,60,480
"203283","0298","Karlsruhe","202646",180,"500MLALCNN12X1 MNSTR ENRGY JC MNG L EXPO","500MLALCNN12X1 MNSTR ENG ZERO ULTRA EXPO",610385,15278,6.90980480641371,11.340298550737,12,60,480
"203283","0298","Karlsruhe","203378",60,"500MLALCNN12X1 MNSTR ENRGY JC MNG L EXPO","500MLALCNN10X1 MONSTER ENRGY PCFCPN EXPO",156487,15278,6.90980480641371,11.340298550737,12,60,480
"203283","0298","Karlsruhe","203150",480,"500MLALCNN12X1 MNSTR ENRGY JC MNG L EXPO","330MLALCNN1X24 FANTA MNG DRGNFRT",301053.001,15278,6.90980480641371,11.340298550737,12,60,480
"203283","0298","Karlsruhe","203379",180,"500MLALCNN12X1 MNSTR ENRGY JC MNG L EXPO","500MLALCNN10X1 MONSTER ENRGY PCFCPN EXPO",239705,15278,6.90980480641371,11.340298550737,12,60,480
